classname , cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs ,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaImages ,3,1,0,3,6,0,16,0,35,4,9,2,3,0,1,19,8,0,,,,, 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet7 ,1,1,0,1,0,0,0,0,36,1,9,0,0,0,1,8,4,0,,,,, 
org::eclipse::mylyn::internal::commons::net::Messages ,0,1,0,0,0,0,6,0,0,0,0,1,0,5,0,0,0,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::history::TaskRevision ,8,1,6,6,91,4,10,0,63,14,18,1,2,0,11,31,19,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::ScheduledPresentation ,1,2,0,1,1,0,1,0,6,2,19,0,0,0,2,3,2,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::IdSelector ,3,2,2,1,3,0,1,0,9,3,10,1,0,0,3,4,3,0,,,,, 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaMylynSearch ,8,1,3,6,21,0,9,0,87,7,12,5,0,0,7,25,9,0,,,,, 
org::eclipse::mylyn::internal::provisional::tasks::bugs::AbstractTaskContributor ,1,1,1,0,3,1,0,0,5,3,9,0,0,0,3,3,2,0,,,,, 
org::eclipse::mylyn::internal::wikitext::confluence::core::token::AnchorReplacementToken ,2,2,1,1,6,0,0,0,9,4,22,0,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::trac::core::util::TracHttpClientTransportFactory ,3,1,2,1,15,0,5,0,19,6,9,4,0,0,6,7,6,0,,,,, 
org::eclipse::mylyn::zest::layouts::constraints::BasicEntityConstraint ,1,1,1,0,1,0,6,0,11,2,10,0,0,6,2,3,2,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::MarkupViewerPreferencePage ,12,1,2,10,36,0,6,0,134,9,0,6,3,0,4,68,10,1,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::validation::ValidationProjectBuilder ,19,1,2,17,28,0,4,0,117,8,0,3,5,0,1,59,28,1,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::wizard::AbstractXPlannerQueryWizardPage ,5,3,4,1,21,3,2,0,23,7,14,2,0,0,6,12,7,0,,,,, 
org::eclipse::mylyn::internal::jira::core::service::JiraInsufficientPermissionException ,0,2,0,0,0,0,1,0,3,1,26,1,0,0,1,1,2,0,,,,, 
org::eclipse::mylyn::monitor::tests::MockSelectionMonitor ,0,2,0,0,0,0,0,1,3,1,17,0,0,0,0,2,1,0,,,,, 
org::eclipse::mylyn::zest::tests::swt::HelloWorld ,1,1,0,1,0,0,0,0,20,1,9,0,0,0,1,8,3,0,,,,, 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::CodeBlock ,4,5,1,3,15,0,2,5,36,6,53,2,0,0,1,17,9,0,,,,, 
org::eclipse::mylyn::wikitext::ui::annotation::IdAnnotation ,3,1,3,0,1,0,1,0,6,2,0,0,0,0,2,3,2,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::Messages ,0,1,0,0,0,0,19,0,3,1,0,1,0,18,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::context::ui::commands::RetrieveContextAttachmentHandler ,2,2,0,2,0,0,0,0,3,1,2,0,0,0,0,4,1,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaCustomField ,5,1,4,1,45,0,8,0,39,10,18,7,1,0,9,14,10,0,,,,, 
org::eclipse::mylyn::internal::team::ui::ContextChangeSet ,14,1,3,11,171,3,4,0,154,19,14,3,2,0,17,78,41,1,,,,, 
org::eclipse::mylyn::internal::resources::ui::ResourcesUiBridgePlugin ,29,1,13,16,91,0,9,0,108,14,0,6,1,0,11,60,26,0,,,,, 
org::eclipse::mylyn::internal::sandbox::dev::actions::ShowPropertiesAction ,1,1,0,1,6,0,2,0,18,4,9,2,0,0,4,8,4,1,,,,, 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaStructureBridge ,5,2,0,5,78,0,2,1,66,13,23,0,0,1,13,31,22,0,,,,, 
org::eclipse::mylyn::internal::jira::core::service::JiraException ,6,1,6,0,0,5,1,0,3,1,25,1,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::jira::core::service::JiraRemoteMessageException ,4,3,3,1,6,0,2,0,34,4,27,2,1,0,3,9,9,0,,,,, 
org::eclipse::mylyn::internal::java::ui::search::JavaReferencesProvider ,2,4,2,0,6,0,2,8,23,4,47,0,0,0,2,5,7,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageUploadWizardPage ,7,1,3,4,6,0,4,0,75,4,0,4,0,0,4,27,9,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::operations::Messages ,2,1,1,1,1,0,2,0,9,2,9,2,1,0,1,3,2,1,,,,, 
org::eclipse::mylyn::internal::xplanner::core::service::exceptions::InsufficientPermissionException ,0,1,0,0,0,0,1,0,3,1,26,1,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::AbstractTaskCategory ,0,3,0,0,0,3,0,0,3,1,50,0,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::commands::MarkTaskHandler ,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,,,,, 
org::eclipse::mylyn::wikitext::ui::viewer::MarkupViewer ,7,2,2,5,21,0,1,0,50,7,14,1,0,0,7,29,12,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensionSettingsContribution ,4,2,0,4,21,0,5,0,67,7,26,5,0,0,7,27,14,1,,,,, 
org::eclipse::mylyn::internal::xplanner::core::service::CachedXPlannerClient ,12,4,1,11,1891,0,12,6,303,62,82,11,0,0,62,144,86,0,,,,, 
org::eclipse::mylyn::internal::tasks::bugs::actions::ReportBugAction ,1,1,0,1,6,0,1,0,13,4,9,1,0,0,4,6,4,1,,,,, 
org::eclipse::mylyn::tasks::core::data::TaskDataModelEvent ,2,1,2,0,6,0,3,0,14,4,9,3,0,0,4,4,4,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaClientFactory ,8,1,3,5,0,0,1,0,12,1,9,0,0,0,1,8,3,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::ExportAction ,6,1,0,6,3,0,1,0,37,3,9,1,0,0,3,21,8,0,,,,, 
org::eclipse::mylyn::zest::core::viewers::ZoomContributionViewItem ,3,1,0,3,36,0,8,0,104,9,1,5,5,0,4,39,22,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::WikiTextNature ,10,1,1,9,15,0,2,0,89,6,9,1,0,0,6,41,14,1,,,,, 
org::eclipse::mylyn::internal::jira::core::model::filter::SpecificUserFilter ,4,2,4,0,3,0,2,0,9,3,19,2,0,0,2,4,3,0,,,,, 
org::eclipse::mylyn::zest::layouts::constraints::EntityPriorityConstraint ,0,1,0,0,0,0,1,0,3,1,10,0,0,1,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::pde::ui::junit::Messages ,0,1,0,0,0,0,3,0,3,1,0,1,0,2,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::jira::core::JiraIssueCollector ,2,1,1,1,21,0,4,1,22,7,14,4,0,0,6,9,7,0,,,,, 
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToHtml ,11,2,1,10,0,1,0,1,71,1,4,0,0,0,0,34,2,1,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::CompletedTaskCollector ,4,1,2,2,6,0,3,0,21,4,11,3,0,0,4,14,9,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::ActivityExternalizationParticipant ,8,2,2,6,55,0,3,1,55,11,26,3,0,0,11,24,17,0,,,,, 
org::eclipse::mylyn::internal::xplanner::core::service::soap::SoapXPlannerServiceFactory ,1,1,0,1,0,0,0,0,4,1,10,0,0,0,1,2,1,0,,,,, 
org::eclipse::mylyn::context::ui::InterestSorter ,3,1,0,3,1,0,1,0,18,2,0,0,1,0,1,8,5,0,,,,, 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaReferencesProvider ,11,3,0,11,136,0,4,6,110,17,38,1,1,0,11,45,22,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityWizardPage ,11,1,1,10,45,0,13,0,263,10,0,12,5,0,5,66,21,0,,,,, 
org::eclipse::mylyn::internal::wikitext::textile::core::phrase::SimpleTextilePhraseModifier ,6,2,2,5,36,0,5,0,46,9,22,3,1,0,1,22,11,1,,,,, 
org::eclipse::mylyn::internal::java::tasks::Messages ,0,1,0,0,0,0,7,0,3,1,0,1,0,6,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CommentRule ,1,1,1,0,15,0,2,0,51,6,9,2,3,0,3,16,16,0,,,,, 
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToEclipseHelpTask ,8,3,1,7,21,0,2,9,77,7,42,2,1,0,5,52,16,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentDropListener ,4,1,1,3,21,0,1,0,61,7,9,1,0,0,7,17,19,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::LinkWithEditorAction ,1,1,1,0,1,0,1,0,8,2,0,1,0,0,2,4,2,0,,,,, 
org::eclipse::mylyn::internal::provisional::commons::ui::CommonColors ,1,1,1,0,0,0,5,0,6,1,9,0,0,0,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::TicketAttachmentLinkReplacementToken ,1,2,1,0,6,0,0,0,9,4,22,0,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::context::core::DegreeOfInterest ,7,1,4,4,78,0,11,0,101,13,17,10,1,0,12,54,25,2,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::history::AttachmentEvent ,6,2,1,6,21,0,4,9,120,7,30,4,0,0,7,75,40,0,,,,, 
org::eclipse::mylyn::internal::web::tasks::ParameterEditorDialog ,3,1,1,2,28,0,6,0,90,8,0,6,2,0,4,29,15,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::PropertyNameRule ,2,1,1,1,21,0,2,0,54,7,9,2,4,0,3,18,29,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupSourceViewerConfiguration ,17,2,5,12,190,1,12,1,172,20,5,12,1,0,16,71,36,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::GoIntoAction ,1,1,1,0,6,0,1,0,15,4,0,0,0,0,4,6,4,0,,,,, 
org::eclipse::mylyn::internal::jira::core::model::filter::CustomFieldFilter ,0,1,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,,,,, 
org::eclipse::mylyn::zest::layouts::InvalidLayoutConfiguration ,1,1,1,0,0,0,1,0,0,1,25,0,0,0,1,1,0,0,,,,, 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ParagraphBlock ,9,3,1,8,6,0,2,4,57,4,43,2,0,0,4,27,13,1,,,,, 
org::eclipse::mylyn::internal::examples::bugzilla::Main ,11,1,0,11,0,0,2,0,42,1,9,2,0,0,1,22,2,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::TaskActivityManager ,56,1,37,19,1540,0,15,0,560,56,22,15,5,0,51,302,111,0,,,,, 
org::eclipse::mylyn::internal::jira::core::model::filter::DateFilter ,1,1,1,0,0,2,0,0,0,1,18,0,0,0,0,1,0,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::RemoveFromCategoryAction ,4,1,1,4,1,0,2,0,18,2,0,1,0,0,2,8,4,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::Messages ,0,1,0,0,0,0,29,0,3,1,0,1,0,28,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::ActivityReportAction ,2,1,1,1,1,0,2,0,21,2,0,1,0,0,2,8,4,0,,,,, 
org::eclipse::mylyn::tasks::ui::wizards::NewWebTaskWizard ,4,1,2,2,15,0,3,0,36,6,0,1,1,0,5,16,7,0,,,,, 
org::eclipse::mylyn::internal::wikitext::confluence::core::token::HyperlinkReplacementToken ,2,2,1,1,6,0,0,0,9,4,22,0,0,0,1,5,3,1,,,,, 
org::eclipse::mylyn::internal::trac::core::model::TracTicketType ,3,2,3,0,0,0,1,0,3,1,23,1,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::java::PackageExplorerManager ,1,1,0,1,55,0,0,0,105,11,9,0,0,0,11,29,29,0,,,,, 
org::eclipse::mylyn::internal::web::ui::WebImages ,3,1,0,3,6,0,8,0,37,4,9,2,2,0,2,19,8,0,,,,, 
org::eclipse::mylyn::internal::tasks::core::data::FileTaskAttachmentSource ,11,2,7,4,55,0,6,0,47,11,15,5,0,0,11,23,14,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorterId ,3,1,1,2,3,0,0,0,31,3,0,0,0,0,3,10,4,0,,,,, 
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventUtil ,6,1,2,4,0,0,0,0,20,1,9,0,0,0,1,10,5,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::wizards::SelectRepositoryPage ,16,1,4,12,45,2,4,0,123,10,0,3,0,0,8,44,18,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::RefactorRepositoryUrlOperation ,22,2,3,19,10,0,2,1,106,5,13,2,2,0,2,71,17,0,,,,, 
org::eclipse::mylyn::team::ui::AbstractContextChangeSetManager ,10,2,5,5,6,1,3,0,19,4,17,2,0,0,2,18,5,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::commands::AbstractTaskHandler ,0,1,0,0,3,10,1,0,12,3,0,0,1,0,1,5,7,1,,,,, 
org::eclipse::mylyn::zest::layouts::algorithms::SpringLayoutAlgorithm ,8,3,1,7,741,0,34,12,427,39,70,22,7,1,20,116,90,0,,,,, 
org::eclipse::mylyn::zest::layouts::dataStructures::InternalNode ,15,2,13,2,666,0,14,2,146,37,18,2,0,12,37,51,38,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageCountContentProvider ,5,1,2,3,6,0,1,0,17,4,9,1,0,0,4,8,5,0,,,,, 
org::eclipse::mylyn::internal::java::ui::search::JavaReadAccessProvider ,1,4,1,0,6,0,2,8,12,4,47,0,0,0,2,4,4,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::TableAttributes ,4,2,4,0,136,0,8,0,48,17,20,8,0,0,17,17,16,0,,,,, 
org::eclipse::mylyn::internal::context::ui::commands::Messages ,0,1,0,0,0,0,10,0,3,1,0,1,0,9,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageCountLabelProvider ,4,1,2,2,3,0,0,0,30,3,0,0,0,0,2,11,7,0,,,,, 
org::eclipse::mylyn::internal::context::ui::actions::ContextAttachAction ,7,1,1,6,6,0,2,0,40,4,0,2,0,0,4,22,11,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::wizards::NewTaskPage ,4,2,1,3,1,0,1,1,8,2,10,1,0,0,1,5,2,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlannerLabelProvider ,9,2,1,8,10,0,4,0,92,5,6,4,0,0,5,35,24,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskAttributeDiff ,6,1,1,5,55,0,5,0,79,11,9,5,0,0,11,43,24,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::ReportGenerator ,17,1,12,6,55,0,10,0,84,11,9,9,2,0,9,40,17,0,,,,, 
org::eclipse::mylyn::internal::trac::ui::wizard::Messages ,0,1,0,0,0,0,43,0,3,1,0,1,0,42,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventComparator ,3,1,1,2,1,0,0,0,9,2,9,0,0,0,2,5,3,0,,,,, 
org::eclipse::mylyn::zest::core::widgets::internal::AligningBendpointLocator ,5,1,0,5,36,0,11,0,92,9,20,3,1,0,7,45,21,0,,,,, 
org::eclipse::mylyn::internal::trac::wiki::actions::OpenWikiPageAction ,8,1,0,8,10,0,2,0,49,5,0,2,2,0,3,24,11,1,,,,, 
org::eclipse::mylyn::zest::layouts::algorithms::internal::DynamicScreen ,3,1,0,3,21,0,7,0,55,7,9,3,1,4,6,25,9,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteTaskEditorAction ,3,2,2,1,1,0,1,1,8,2,5,1,0,0,2,5,2,0,,,,, 
org::eclipse::mylyn::internal::trac::wiki::editor::TracWikiPageEditorInput ,8,1,5,3,91,0,4,0,64,14,9,4,0,0,14,22,20,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::search::Messages ,0,1,0,0,0,0,25,0,3,1,0,1,0,24,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::monitor::core::collection::DelegatingUsageCollector ,3,1,2,1,45,1,3,0,39,10,14,2,0,0,10,22,9,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::markup::token::EntityReplacementTokenProcessor ,3,3,1,2,1,0,1,7,6,2,39,1,0,0,2,4,2,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::core::GzipPostMethod ,1,1,1,0,3,0,1,0,16,3,0,1,0,0,3,6,4,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::GroupedTaskListContentProvider ,9,3,1,8,6,0,2,1,39,4,19,1,1,0,3,20,11,0,,,,, 
org::eclipse::mylyn::internal::java::ui::editor::AutoFoldPreferenceBlock ,1,1,0,1,15,0,0,0,79,6,9,0,0,0,6,11,6,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::validation::TracWikiReferenceValidationRule ,1,3,0,1,0,0,0,0,3,1,14,0,0,0,0,2,1,0,,,,, 
org::eclipse::mylyn::internal::xplanner::ui::wizard::ProjectsViewerContentProvider ,7,1,2,5,66,0,4,0,106,12,9,4,4,0,8,36,22,0,,,,, 
org::eclipse::mylyn::internal::ide::ui::actions::FocusProjectExplorerAction ,1,4,0,1,1,0,0,8,13,2,36,0,0,0,1,6,3,0,,,,, 
org::eclipse::mylyn::wikitext::core::parser::markup::ContentState ,21,1,20,1,210,1,10,0,75,21,15,10,0,0,16,26,24,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::wizard::Messages ,0,1,0,0,0,0,13,0,3,1,0,1,0,12,1,2,1,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::ToggleTaskActivationAction ,7,1,3,4,28,0,2,0,41,8,4,1,1,0,7,28,10,0,,,,, 
org::eclipse::mylyn::internal::jira::ui::JiraTaskEditor ,6,1,0,6,55,0,9,0,326,11,0,9,0,0,11,68,16,0,,,,, 
org::eclipse::mylyn::internal::wikitext::core::util::XML11Char ,1,1,1,0,55,0,10,0,33,11,9,1,0,0,11,12,38,0,,,,, 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskEditorFactory ,9,2,0,9,10,0,1,0,37,5,15,1,0,0,5,17,10,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::commands::SubmitTaskHandler ,1,1,0,1,0,0,0,0,13,1,0,0,0,0,1,5,4,0,,,,, 
org::eclipse::mylyn::internal::jira::core::service::web::JiraWebSession ,15,1,4,12,66,0,10,0,164,12,9,9,5,0,2,77,31,1,,,,, 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet6 ,1,1,0,1,0,0,0,0,33,1,9,0,0,0,1,11,4,0,,,,, 
org::eclipse::mylyn::internal::trac::core::model::TracTicketStatus ,3,2,3,0,0,0,1,0,3,1,23,1,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::internal::sandbox::ui::planner::PlannedTasksContentProvider ,3,1,1,2,36,0,1,0,32,9,11,0,0,1,9,20,10,0,,,,, 
org::eclipse::mylyn::internal::commons::ui::TaskListImageDescriptor ,0,1,0,0,10,0,5,0,32,5,0,4,1,0,2,11,9,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::SynchronizeAutomaticallyAction ,2,1,1,1,1,0,1,0,11,2,0,0,0,0,2,6,2,0,,,,, 
org::eclipse::mylyn::internal::trac::core::client::AbstractWikiHandler ,5,1,5,0,10,1,0,0,0,5,9,0,0,0,5,5,0,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::commands::CollapseAllHandler ,2,1,1,1,1,0,2,0,8,2,0,1,0,0,2,4,2,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::OutlineDropTargetListener ,7,1,1,6,78,0,3,0,114,13,9,3,4,0,9,37,27,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDataDiff ,11,1,2,9,21,0,7,0,105,7,9,7,3,0,4,55,25,0,,,,, 
org::eclipse::mylyn::internal::jira::core::model::Component ,12,1,12,0,15,0,3,0,17,6,18,3,0,0,6,6,6,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::TicketLinkReplacementToken ,2,2,1,1,6,0,0,0,9,4,22,0,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::BulletAnnotation ,3,1,2,1,1,0,2,0,7,2,0,1,0,0,2,3,2,0,,,,, 
org::eclipse::mylyn::internal::xplanner::core::DebugManager ,2,1,0,2,15,0,0,0,18,6,9,0,0,0,6,14,6,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListDropAdapter ,20,1,2,18,15,0,2,0,173,6,0,2,2,0,4,75,40,0,,,,, 
org::eclipse::mylyn::internal::team::ui::actions::OpenCorrespondingTaskAction ,18,1,3,16,21,0,4,0,164,7,0,4,2,0,5,59,53,0,,,,, 
org::eclipse::mylyn::internal::commons::net::ProgressMonitorInputStream ,1,1,0,1,21,0,6,1,53,7,26,6,1,0,5,17,10,0,,,,, 
org::eclipse::mylyn::internal::context::ui::FocusedViewerManager ,18,2,7,13,210,0,7,0,152,21,17,7,2,0,18,74,37,2,,,,, 
org::eclipse::mylyn::tasks::ui::wizards::AbstractRepositoryQueryPage ,32,2,20,12,78,11,3,0,87,13,2,3,1,0,12,51,22,0,,,,, 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaUiBridge ,7,2,0,7,45,0,1,0,80,10,16,0,0,0,9,34,17,0,,,,, 
org::eclipse::mylyn::internal::commons::net::TimeoutOutputStream ,7,1,1,6,36,0,10,1,192,9,35,10,5,0,4,42,37,0,,,,, 
org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaTypeProposalComputer ,2,1,0,2,1,0,0,0,11,2,0,0,0,0,2,9,3,0,,,,, 
org::eclipse::mylyn::internal::commons::net::CloneableHostConfiguration ,1,1,0,1,6,0,0,0,19,4,0,0,1,0,3,11,8,0,,,,, 
org::eclipse::mylyn::java::tests::xml::XmlResultUpdaterSearchListener ,7,2,1,6,10,0,4,0,66,5,15,4,0,0,4,29,9,0,,,,, 
org::eclipse::mylyn::tasks::core::sync::SubmitJobListener ,3,1,3,0,6,1,0,0,0,4,9,0,0,0,4,4,0,0,,,,, 
org::eclipse::mylyn::internal::tasklist::ui::views::ImageTableCellEditor ,4,1,3,1,66,0,4,0,116,12,0,3,1,1,4,35,22,0,,,,, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteUser ,2,2,0,2,66,0,6,0,70,12,33,6,0,0,12,29,32,0,,,,, 
org::xplanner::soap::IterationData ,9,2,5,4,630,0,18,0,186,36,37,18,0,0,36,84,76,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::editor::KeywordsDialog ,6,1,1,5,6,0,3,0,98,4,0,3,0,0,3,26,7,0,,,,, 
org::eclipse::mylyn::internal::bugs::OpenBugzillaReportJob ,3,1,0,3,1,0,2,0,15,2,9,2,0,0,2,10,2,0,,,,, 
org::eclipse::mylyn::tasks::ui::editors::AbstractAttributeEditor ,40,1,32,8,253,15,7,0,84,23,9,7,0,0,18,53,28,0,,,,, 
org::eclipse::mylyn::internal::team::ui::preferences::FocusedTeamPreferencePage ,3,1,0,3,36,0,3,0,81,9,0,2,3,0,5,32,10,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::HeadingProjectionAnnotation ,2,1,2,0,1,0,1,0,6,2,0,1,0,0,2,2,2,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaSearchHandler ,4,2,1,3,3,0,0,0,14,3,11,0,0,0,3,7,2,0,,,,, 
org::eclipse::mylyn::internal::provisional::commons::ui::DatePicker ,13,1,9,4,78,0,11,0,149,13,0,9,3,0,9,30,20,0,,,,, 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageEditorPart ,14,1,3,11,66,2,4,0,190,12,0,0,0,0,7,65,14,0,,,,, 
org::eclipse::mylyn::internal::provisional::commons::ui::DatePickerPanel ,4,1,1,3,55,0,6,0,115,11,0,6,3,0,8,39,13,0,,,,, 
org::eclipse::mylyn::tasks::ui::editors::AbstractTaskEditorPage ,79,2,36,50,1711,4,40,0,829,59,2,24,13,0,40,381,127,12,,,,, 
org::eclipse::mylyn::tasks::ui::editors::AbstractRenderingEngine ,3,1,3,0,0,1,0,0,0,1,9,0,0,0,1,1,0,0,,,,, 
org::eclipse::mylyn::team::ui::AbstractCommitTemplateVariable ,2,1,2,0,10,19,2,0,16,5,9,0,0,0,5,6,6,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::actions::NewTaskFromSelectionAction ,7,1,2,5,6,0,2,0,99,4,0,1,0,0,4,25,5,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::viewer::Messages ,3,1,2,1,1,0,2,0,9,2,9,2,1,0,1,3,2,1,,,,, 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorterPriority ,2,1,1,1,3,0,0,0,21,3,0,0,0,0,3,9,2,0,,,,, 
org::eclipse::mylyn::tasks::ui::editors::AbstractTaskEditorPageFactory ,2,1,2,0,28,7,5,0,12,8,9,1,0,0,8,8,4,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::PlanningPerspectiveFactory ,0,1,0,0,6,0,0,0,38,4,9,0,0,0,4,11,4,0,,,,, 
org::eclipse::mylyn::internal::trac::core::TracCorePlugin ,15,1,11,5,28,0,5,0,55,8,0,2,0,0,6,26,16,0,,,,, 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::HeadingBlock ,9,3,1,8,3,0,3,4,31,3,43,3,0,0,3,17,5,0,,,,, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::MilestoneLinkReplacementToken ,2,2,1,1,6,0,0,0,9,4,22,0,0,0,1,5,3,0,,,,, 
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupProjectionViewer ,2,1,1,1,10,0,2,0,26,5,0,1,0,0,5,11,10,0,,,,, 
org::eclipse::mylyn::internal::bugzilla::ui::editor::FlagAttributeEditor ,5,2,0,5,28,0,3,0,129,8,32,3,1,0,7,86,18,0,,,,, 
org::eclipse::mylyn::internal::tasks::ui::dialogs::TaskCompareDialog ,7,1,4,3,21,1,7,0,169,7,0,7,0,0,1,43,13,0,,,,, 
org::eclipse::mylyn::internal::xplanner::core::service::exceptions::ServiceUnavailableException ,2,1,2,0,0,0,1,0,3,1,26,1,0,0,1,1,1,0,,,,, 
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToDitaTask ,15,2,1,14,210,0,9,0,227,21,12,8,2,0,19,129,46,0,,,,, 
org::eclipse::mylyn::internal::ide::ui::actions::FocusProblemsListAction ,0,3,0,0,0,0,0,8,3,1,29,0,0,0,1,1,1,0,,,,, 
